Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-08,29.034974850890254,29.043328836912345,29.02662086486816,29.026620864868164,20000,0.0,0
2015-07-09,28.918006896972656,28.918006896972656,28.918006896972656,28.918006896972656,100,0.0,0
2015-07-10,29.126893997192386,29.126893997192386,29.126893997192386,29.126893997192383,100,0.0,0
2015-07-13,29.36920928955078,29.36920928955078,29.36920928955078,29.36920928955078,200,0.0,0
2015-07-14,29.452751159667965,29.452751159667965,29.452751159667965,29.45275115966797,100,0.0,0
2015-07-15,29.452751159667965,29.452751159667965,29.452751159667965,29.45275115966797,0,0.0,0
2015-07-24,28.76843070983887,28.76843070983887,28.76843070983887,28.768430709838867,200,0.0,0
2015-07-27,28.7425479888916,28.7425479888916,28.7425479888916,28.7425479888916,1000,0.0,0
2015-07-28,28.7425479888916,28.7425479888916,28.7425479888916,28.7425479888916,0,0.0,0
2015-07-30,29.410978317260742,29.410978317260742,29.410978317260742,29.410978317260742,500,0.0,0
2015-07-31,29.410978317260742,29.410978317260742,29.410978317260742,29.410978317260742,400,0.0,0
2015-08-03,29.436027526855472,29.436027526855472,29.436027526855472,29.43602752685547,200,0.0,0
2015-08-04,29.444399763382958,29.452753752093646,29.427688598632812,29.427688598632812,500,0.0,0
2015-08-05,29.427688598632812,29.427688598632812,29.427688598632812,29.427688598632812,0,0.0,0
2015-08-06,29.327421188354496,29.327421188354496,29.327421188354496,29.327421188354492,1000,0.0,0
2015-08-07,29.327421188354496,29.327421188354496,29.327421188354496,29.327421188354492,0,0.0,0
2015-08-11,29.502866744995117,29.502866744995117,29.502866744995117,29.502866744995117,400,0.0,0
2015-08-12,29.502866744995117,29.502866744995117,29.502866744995117,29.502866744995117,0,0.0,0
2015-08-13,29.66163444519043,29.66163444519043,29.66163444519043,29.66163444519043,200,0.0,0
2015-08-14,29.786958540252662,29.786958540252662,29.661626449338552,29.753536224365234,1100,0.0,0
2015-08-17,29.753536224365234,29.753536224365234,29.753536224365234,29.753536224365234,0,0.0,0
2015-08-18,29.849939346313477,29.849939346313477,29.849939346313477,29.849939346313477,0,0.115,0
2015-08-19,29.849939346313477,29.849939346313477,29.849939346313477,29.849939346313477,0,0.0,0
2015-08-20,29.497882190014106,29.497882190014106,29.405677795410156,29.405677795410156,1200,0.0,0
2015-08-21,28.90272053070943,28.90272053070943,27.5782935669006,28.85242462158203,7500,0.0,0
2015-08-24,28.11478115279097,28.11478115279097,27.284915924072266,27.284915924072266,500,0.0,0
2015-08-25,27.284915924072266,27.284915924072266,27.284915924072266,27.284915924072266,0,0.0,0
2015-08-31,28.08123397827148,28.08123397827148,28.08123397827148,28.081233978271484,100,0.0,0
2015-09-01,28.08123397827148,28.08123397827148,28.08123397827148,28.081233978271484,0,0.0,0
2015-09-02,27.611820220947262,27.611820220947262,27.611820220947262,27.611820220947266,100,0.0,0
2015-09-03,27.611820220947262,27.611820220947262,27.611820220947262,27.611820220947266,0,0.0,0
2015-09-04,27.595900269608194,27.595900269608194,27.51626586914063,27.516265869140625,1200,0.0,0
2015-09-08,28.06447838010026,28.06447838010026,28.063640594482425,28.063640594482422,3000,0.0,0
2015-09-09,28.13153145640177,28.13153145640177,28.116441726684567,28.11644172668457,400,0.0,0
2015-09-10,27.720794677734375,27.720794677734375,27.720794677734375,27.720794677734375,100,0.0,0
2015-09-11,27.67049789428711,27.67049789428711,27.67049789428711,27.67049789428711,500,0.0,0
2015-09-14,27.67049789428711,27.67049789428711,27.67049789428711,27.67049789428711,0,0.0,0
2015-09-15,27.93035500965973,28.08962059020996,27.93035500965973,28.08962059020996,800,0.0,0
2015-09-16,28.282417541777374,28.458448410034183,28.265652240373733,28.45844841003418,800,0.0,0
2015-09-17,28.88595205888815,28.88595205888815,28.600948333740234,28.600948333740234,500,0.0,0
2015-09-18,28.26565933227539,28.26565933227539,28.26565933227539,28.26565933227539,400,0.0,0
2015-09-21,28.26565933227539,28.26565933227539,28.26565933227539,28.26565933227539,0,0.0,0
2015-09-24,27.549797032239525,27.721635818481445,27.549797032239525,27.721635818481445,400,0.0,0
