Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-19,17.081026342710842,19.212441992212927,17.081026342710842,19.019351959228516,1500,0.0,0
2016-08-22,19.08618960259736,19.183476149741004,19.08618960259736,19.16045379638672,4900,0.0,0
2016-08-23,19.108467946463776,19.676598650806618,19.108467946463776,19.494647979736328,12500,0.0,0
2016-08-24,19.502074884258363,19.514700137063286,19.366911162963774,19.43523597717285,2000,0.0,0
2016-08-25,19.264428790805557,19.279280781648197,19.13817766140036,19.197589874267578,4100,0.0,0
2016-08-26,19.175310943822456,19.26442997685952,19.056486510772352,19.249576568603516,9900,0.0,0
2016-08-29,19.156001755480826,19.176795959472656,19.156001755480826,19.176795959472656,400,0.0,0
2016-08-30,19.234723085235984,19.4010781407559,19.205017685338948,19.338695526123047,17300,0.0,0
2016-08-31,19.36023361353444,19.39736572067032,19.27928352355957,19.27928352355957,7300,0.0,0
2016-09-01,19.294137934173605,19.50950813293457,19.205020305823606,19.50950813293457,4400,0.0,0
2016-09-02,19.62090485850583,19.62090485850583,19.27928352355957,19.27928352355957,4900,0.0,0
2016-09-06,19.160456085405784,19.308987323726303,19.160456085405784,19.265913009643555,8100,0.0,0
2016-09-07,19.19759397032588,19.352066040039062,19.19759397032588,19.352066040039062,4300,0.0,0
2016-09-08,19.372110492425954,19.606046676635742,19.372110492425954,19.606046676635742,900,0.0,0
2016-09-09,19.234721976122504,19.234721976122504,19.19684762885017,19.197589874267578,1600,0.0,0
2016-09-12,19.308984756469727,19.308984756469727,19.2198657420266,19.308984756469727,11300,0.0,0
2016-09-13,19.115900542971268,19.115900542971268,18.789132612796795,18.900531768798828,16400,0.0,0
2016-09-14,18.978506393619558,19.158228933114447,18.86339461559616,19.025293350219727,3000,0.0,0
2016-09-15,19.211700284967865,19.2347226421948,19.134464263916016,19.134464263916016,4000,0.0,0
2016-09-16,19.197592971851066,19.197592971851066,19.01192959962136,19.034208297729492,2300,0.0,0
2016-09-19,18.974795054363515,19.234724044799805,18.974795054363515,19.234724044799805,2500,0.0,0
2016-09-20,19.123326953944478,19.27185821533203,19.123326953944478,19.27185821533203,4200,0.0,0
2016-09-21,19.27185916892822,19.383256912231445,19.250321299226844,19.383256912231445,6700,0.0,0
2016-09-22,19.28670396600799,19.672883987426758,19.28670396600799,19.672883987426758,11200,0.0,0
2016-09-23,19.50207981524199,19.665463064706664,19.479799701747197,19.576345443725586,15700,0.0,0
2016-09-26,19.435237471581736,19.561488592839957,19.28744990261727,19.554061889648438,14400,0.0,0
2016-09-27,19.368395095729056,19.62089729309082,19.16787839491262,19.62089729309082,9800,0.0,0
2016-09-28,19.804681589972464,19.804681589972464,19.365412562544734,19.566650390625,4000,0.28975,0
2016-09-29,19.71082626125537,19.74086249349349,19.56064796447754,19.56064796447754,4600,0.0,0
2016-09-30,19.448010140690148,19.598188400268555,19.448010140690148,19.598188400268555,2200,0.0,0
2016-10-03,19.575663842614095,19.575663842614095,19.39545076640734,19.4029598236084,4500,0.0,0
2016-10-04,19.455524052252912,19.455524052252912,19.417980194091797,19.417980194091797,3500,0.0,0
2016-10-05,19.59818812467781,19.830963134765625,19.417975075041507,19.830963134765625,13900,0.0,0
2016-10-06,19.808434332877468,20.08626365661621,19.808434332877468,20.08626365661621,9000,0.0,0
2016-10-07,20.086267395942123,20.574344635009766,20.086267395942123,20.574344635009766,6500,0.0,0
2016-10-10,19.530613200781527,19.620719033250758,19.417980194091797,19.417980194091797,6600,0.0,0
2016-10-11,19.417976822294406,19.417976822294406,18.884845249301595,18.956180572509766,17000,0.0,0
2016-10-12,18.989972072707832,19.260290976177675,18.794740878298015,19.000484466552734,11900,0.0,0
2016-10-13,19.185200220999683,19.185200220999683,18.884845113407525,18.92163848876953,900,0.0,0
2016-10-14,18.92238833026401,19.155163334198257,18.892352106682317,18.963685989379883,6800,0.0,0
2016-10-17,19.020005137383652,19.200218200683594,19.020005137383652,19.200218200683594,5000,0.0,0
2016-10-18,19.20472553286713,19.21523792663672,19.035024848212508,19.103355407714844,4700,0.0,0
2016-10-19,19.10260472565043,19.11011378286291,19.035024642944336,19.035024642944336,1000,0.0,0
2016-10-20,19.18520251466784,19.297836946661157,19.147658658807597,19.222747802734375,4300,0.0,0
2016-10-21,19.335379925942615,19.335379925942615,19.117621561647766,19.18520164489746,2400,0.0,0
2016-10-24,19.305341331539207,19.327868500597795,19.200217407011237,19.229501724243164,8300,0.0,0
2016-10-25,19.222741867145054,19.33537483215332,19.222741867145054,19.33537483215332,6400,0.0,0
2016-10-26,19.335380403682517,19.339134216308594,19.335380403682517,19.339134216308594,1600,0.0,0
2016-10-27,19.372921865173925,19.41046714782715,19.335378014726796,19.41046714782715,1500,0.0,0
2016-10-28,19.370668411254883,19.370668411254883,19.370668411254883,19.370668411254883,200,0.0,0
2016-10-31,19.342884063720703,19.410464129782692,19.335375008357605,19.342884063720703,6200,0.0,0
2016-11-01,19.410466271586376,19.410466271586376,19.230253219604492,19.230253219604492,3200,0.0,0
2016-11-02,19.230253219604492,19.230253219604492,19.230253219604492,19.230253219604492,0,0.0,0
2016-11-03,19.297836946661157,19.304594095968724,19.222747802734375,19.222747802734375,1300,0.0,0
2016-11-04,19.233260196951747,19.233260196951747,19.222747802734375,19.222747802734375,1400,0.0,0
2016-11-07,19.122127532958984,19.122127532958984,19.122127532958984,19.122127532958984,1000,0.0,0
2016-11-08,19.14765739440918,19.14765739440918,19.14765739440918,19.14765739440918,500,0.0,0
2016-11-09,19.042533118360794,19.053795987732293,18.940412521362305,18.940412521362305,1600,0.0,0
2016-11-10,19.116864952259423,19.116864952259423,18.539432525634766,18.539432525634766,9800,0.0,0
2016-11-11,18.58448559967271,18.596500374010297,18.54694175720215,18.54694175720215,5000,0.0,0
2016-11-14,17.02264001393999,18.021321524465904,17.02264001393999,17.79905891418457,36600,0.0,0
2016-11-15,17.608331994834902,18.35171127319336,17.608331994834902,18.35171127319336,27300,0.0,0
2016-11-16,18.321681331762658,18.471859622827186,17.983782325176954,18.396770477294922,12700,0.0,0
2016-11-17,18.396767078656524,18.659578323364258,18.246588815336086,18.659578323364258,9600,0.0,0
2016-11-18,18.246591520933578,18.39902266699304,18.096414667551038,18.22406578063965,6300,0.0,0
2016-11-21,18.216552279286905,18.553700715218234,18.216552279286905,18.518409729003906,2400,0.0,0
2016-11-22,18.607017227767162,18.71739735416049,18.44182084397695,18.47185707092285,8300,0.0,0
2016-11-23,18.509401029347735,18.514657225873027,18.434311893755233,18.462095260620117,3900,0.0,0
2016-11-25,18.757196871690695,18.757196871690695,18.61377716064453,18.61377716064453,2900,0.0,0
2016-11-28,18.562714902822925,18.568721575364364,18.434311893755233,18.462095260620117,6500,0.0,0
2016-11-29,18.4343109283836,18.674596436137513,18.405026611019995,18.659578323364258,9400,0.0,0
2016-11-30,18.546945502771447,18.546945502771447,18.404276294600752,18.44182014465332,3500,0.0,0
2016-12-01,18.396770228090272,18.54694851712047,18.216557140577816,18.509403228759766,19100,0.0,0
2016-12-02,18.456841901586046,18.464350959520324,18.284137865716666,18.434314727783203,2200,0.0,0
2016-12-05,18.34720974101627,18.37799644470215,18.33669734777779,18.37799644470215,3300,0.0,0
2016-12-06,18.22406104451499,18.325431146112127,18.111428075697916,18.306657791137695,3200,0.0,0
2016-12-07,18.246585230018063,18.33669245674614,18.246585230018063,18.321674346923828,4500,0.0,0
2016-12-08,18.246584822717857,18.6520651856344,18.246584822717857,18.284130096435547,9000,0.0,0
2016-12-09,18.308165154892198,18.308165154892198,18.254100799560547,18.254100799560547,1900,0.0,0
2016-12-12,18.26160224858383,18.26160224858383,18.096407347027302,18.13395118713379,9400,0.0,0
2016-12-13,18.11142882629227,18.118936449946098,17.4694181562368,17.72847557067871,11400,0.0,0
2016-12-14,17.735988283976322,17.79906264755833,17.488945594407205,17.495702743530273,5000,0.0,0
2016-12-15,17.98377551164962,17.98377551164962,17.311730133674022,17.47317123413086,7600,0.0,0
2016-12-16,17.286204622047105,18.058868408203125,17.265179835060884,18.058868408203125,7500,0.0,0
2016-12-19,17.848615355466542,18.17900517851331,17.593313217163086,17.593313217163086,4100,0.0,0
2016-12-20,17.608333845235716,18.006303787231445,17.579048097215303,18.006303787231445,4100,0.0,0
2016-12-21,18.02132203374146,18.02132203374146,17.70219502894302,17.952991485595703,4200,0.0,0
2016-12-22,18.04535245536554,18.209046460740275,17.953744251456495,18.028833389282227,6400,0.0,0
2016-12-23,18.096407347027302,18.185762660380618,18.041592538436635,18.13395118713379,9700,0.0,0
2016-12-27,18.05886507714543,18.370484444220143,18.05886507714543,18.201534271240234,2300,0.0,0
2016-12-28,18.024079175660503,18.454858136027323,18.024079175660503,18.397674560546875,3700,0.36725,0
2016-12-29,18.138443794267513,18.382424301009042,18.123194649036535,18.374799728393555,2100,0.0,0
2016-12-30,18.390048873624533,18.435794855078935,18.283306311246214,18.374799728393555,7000,0.0,0
2017-01-03,18.35726002875053,18.45027747248814,18.298552428986802,18.412918090820312,12100,0.0,0
2017-01-04,18.56998450973882,18.603530883789062,18.39767178816723,18.603530883789062,5900,0.0,0
2017-01-05,18.792617800828484,18.792617800828484,18.533388137817383,18.533388137817383,3400,0.0,0
2017-01-06,18.64165670282553,18.680540138390157,18.64165670282553,18.670629501342773,2200,0.0,0
2017-01-09,18.756025254849504,18.76364982975005,18.664531810281915,18.679780960083008,2600,0.0,0
2017-01-10,18.749922875119637,18.756023406982422,18.740012237540405,18.756023406982422,2300,0.0,0
2017-01-11,18.746109008789062,18.746109008789062,18.746109008789062,18.746109008789062,300,0.0,0
2017-01-12,18.695027165202273,18.946632280333745,18.6797780178031,18.93138313293457,6800,0.0,0
2017-01-13,18.832266550169955,19.042699257801004,18.80176825542528,18.99237823486328,8700,0.0,0
2017-01-17,19.06099518459069,19.137239456176758,18.756019552484947,19.137239456176758,11500,0.0,0
2017-01-18,19.109794148220725,19.14410400390625,18.848278387277745,19.14410400390625,3300,0.0,0
2017-01-19,19.039648877471627,19.039648877471627,18.87038713014211,18.87801170349121,2000,0.0,0
2017-01-20,18.984750916070855,18.992375488654545,18.89325895354362,18.955778121948242,2700,0.0,0
2017-01-23,19.022874652455418,19.26837921142578,18.98475178778649,19.26837921142578,2600,0.0,0
2017-01-24,19.1128442914564,19.1441031527785,19.028975435900783,19.099119186401367,2100,0.0,0
2017-01-25,18.946630556333826,19.09911765373421,18.946630556333826,19.02287483215332,6400,0.0,0
2017-01-26,18.96188446344698,19.09149932861328,18.96188446344698,19.09149932861328,800,0.0,0
2017-01-27,19.060997772551755,19.099119186401367,19.060997772551755,19.099119186401367,500,0.0,0
2017-01-30,19.060997009277344,19.07243314212654,19.012201485164695,19.060997009277344,5200,0.0,0
2017-01-31,19.06175903033698,19.068621582589696,18.992377303704853,19.060997009277344,2100,0.0,0
2017-02-01,19.060997009277344,19.060997009277344,19.060997009277344,19.060997009277344,0,0.0,0
2017-02-02,19.045748506839793,19.118181228637695,19.045748506839793,19.118181228637695,600,0.0,0
2017-02-03,19.343100472484664,19.518461296565633,19.205861060860027,19.284391403198242,3100,0.0,0
2017-02-06,19.22110589927829,19.339284587127157,19.09149253447679,19.26685333251953,1700,0.0,0
2017-02-07,19.282103281477823,19.641973506684053,19.282103281477823,19.503210067749023,1700,0.0,0
2017-02-08,19.24321955087659,19.472714398643006,19.24321955087659,19.404094696044922,2100,0.0,0
2017-02-09,19.22110939025879,19.22110939025879,19.22110939025879,19.22110939025879,200,0.0,0
2017-02-10,19.236358014596092,19.236358014596092,19.06099718947025,19.152490615844727,2500,0.0,0
2017-02-13,19.156301963937878,19.21348553657047,19.099118391305286,19.121992111206055,7900,0.0,0
2017-02-14,19.213486809149725,19.213486809149725,19.10674423011485,19.18527603149414,2300,0.0,0
2017-02-15,19.144865998448658,19.282867431640625,19.129616851714857,19.282867431640625,1600,0.0,0
2017-02-16,19.175363784093502,19.175363784093502,19.100644997344205,19.144866943359375,1600,0.0,0
2017-02-17,19.182986206188794,19.182986206188794,19.17536163330078,19.17536163330078,400,0.0,0
2017-02-21,19.106744003446625,19.17536371264115,19.068622589111328,19.068622589111328,3800,0.0,0
2017-02-22,19.068620521345764,19.17536163330078,19.068620521345764,19.17536163330078,11200,0.0,0
2017-02-23,19.120465581050237,19.193660317384296,19.068620521345764,19.17536163330078,10600,0.0,0
2017-02-24,19.25084216986953,19.25160419081879,19.07624339275133,19.197471618652344,4800,0.0,0
2017-02-27,19.119706360748204,19.251608727979,19.114369304368665,19.167739868164062,4000,0.0,0
2017-02-28,19.18146216415434,19.18146216415434,19.129615650211285,19.17536163330078,3100,0.0,0
2017-03-01,19.076245767625863,19.198236029663168,19.076245767625863,19.171550750732422,4400,0.0,0
2017-03-02,19.137245323895808,19.137245323895808,19.09149932861328,19.09149932861328,8000,0.0,0
2017-03-03,19.060997009277344,19.137241288162187,19.060997009277344,19.060997009277344,5300,0.0,0
2017-03-06,19.06099694396446,19.1052188873291,19.06099694396446,19.1052188873291,3900,0.0,0
2017-03-07,19.251608864368844,19.327853150719058,19.213487448313142,19.320228576660156,8000,0.0,0
2017-03-08,19.25923232389494,19.28210604474794,19.099119186401367,19.099119186401367,5500,0.0,0
2017-03-09,19.076247124749276,19.167739100666864,18.878012571276187,18.93138313293457,8800,0.0,0
2017-03-10,18.931380729454425,19.096067428588867,18.878010174571834,19.096067428588867,5800,0.0,0
2017-03-13,18.80176560662736,19.05108316866232,18.80176560662736,18.954254150390625,7400,0.0,0
2017-03-14,19.073195840635243,19.092256546020508,18.8551371246511,19.092256546020508,3100,0.0,0
2017-03-15,18.93138217144471,19.068621582589696,18.90850845150766,19.060997009277344,7800,0.0,0
2017-03-16,19.068618839190446,19.20585823059082,19.068618839190446,19.20585823059082,7300,0.0,0
2017-03-17,19.1258062449892,19.273719787597656,19.068624118898796,19.273719787597656,4500,0.0,0
2017-03-20,19.09149255583666,19.20585823059082,19.09149255583666,19.20585823059082,3600,0.0,0
2017-03-21,19.166212250294695,19.175360864850532,19.083868902338068,19.137239456176758,3900,0.0,0
2017-03-22,19.11436579339923,19.17154936081286,19.11436579339923,19.162399291992188,2100,0.0,0
2017-03-23,19.152489776319573,19.37359657782138,19.144865203269358,19.263042449951172,2600,0.0,0
2017-03-24,19.208910924176617,19.343100799582587,19.167738518297522,19.218059539794922,2000,0.0,0
2017-03-27,19.25160946891666,19.33547833195946,19.21348805166385,19.317941665649414,2300,0.0,0
2017-03-28,19.29354125437878,19.3659725189209,19.29354125437878,19.3659725189209,1500,0.0,0
2017-03-29,19.480660757749284,19.480660757749284,19.410261154174805,19.410261154174805,700,0.36725,0
