Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-15,10.0,10.0,10.0,10.0,0,0,0
2015-10-16,13.0,14.300000190734863,9.979999542236328,10.050000190734863,782300,0,0
2015-10-19,10.029999732971191,10.350000381469727,8.850000381469727,9.15999984741211,331700,0,0
2015-10-20,9.010000228881836,9.1899995803833,8.039999961853027,8.109999656677246,72500,0,0
2015-10-21,8.199999809265137,8.479999542236328,7.849999904632568,8.0,135100,0,0
2015-10-22,8.0,8.260000228881836,7.5,7.590000152587891,66800,0,0
2015-10-23,7.78000020980835,7.89900016784668,6.900000095367432,7.010000228881836,204200,0,0
2015-10-26,6.900000095367432,7.980000019073486,6.900000095367432,7.599999904632568,82000,0,0
2015-10-27,9.210000038146973,9.210000038146973,7.599999904632568,8.09000015258789,58500,0,0
2015-10-28,8.0,8.380000114440918,8.0,8.329999923706055,33700,0,0
2015-10-29,8.100000381469727,8.300000190734863,8.100000381469727,8.300000190734863,26700,0,0
2015-10-30,8.149999618530273,8.59000015258789,8.100000381469727,8.569999694824219,15800,0,0
2015-11-02,8.5,8.569999694824219,8.100000381469727,8.270000457763672,31000,0,0
2015-11-03,8.220000267028809,8.800000190734863,7.869999885559082,8.0,36900,0,0
2015-11-04,8.399999618530273,8.399999618530273,7.71999979019165,8.239999771118164,12300,0,0
2015-11-05,8.75,8.75,7.800000190734863,7.980000019073486,18800,0,0
2015-11-06,8.3100004196167,8.3100004196167,7.800000190734863,8.0,24900,0,0
2015-11-09,7.900000095367432,8.0,7.400000095367432,7.489999771118164,40500,0,0
2015-11-10,7.989999771118164,7.989999771118164,7.119999885559082,7.150000095367432,92200,0,0
2015-11-11,7.150000095367432,7.497000217437744,7.0,7.179999828338623,42700,0,0
2015-11-12,7.0,7.050000190734863,6.669000148773193,6.900000095367432,48800,0,0
2015-11-13,6.769999980926514,7.054999828338623,6.320000171661377,6.960000038146973,11400,0,0
2015-11-16,6.710000038146973,7.440000057220459,6.519999980926514,7.25,42200,0,0
2015-11-17,7.25,7.25,6.5,6.940000057220459,53400,0,0
2015-11-18,7.449999809265137,7.449999809265137,6.829999923706055,6.989999771118164,24000,0,0
2015-11-19,6.840000152587891,7.150000095367432,6.699999809265137,7.150000095367432,22900,0,0
2015-11-20,6.900000095367432,7.574999809265137,6.559999942779541,7.550000190734863,40500,0,0
2015-11-23,7.300000190734863,7.420000076293945,6.789999961853027,7.170000076293945,24700,0,0
2015-11-24,6.960000038146973,7.449999809265137,6.949999809265137,7.440000057220459,30500,0,0
2015-11-25,7.300000190734863,7.860000133514404,7.059999942779541,7.440000057220459,20000,0,0
2015-11-27,7.170000076293945,7.5,6.929999828338623,7.320000171661377,16800,0,0
2015-11-30,7.0,7.289999961853027,7.0,7.190000057220459,14100,0,0
2015-12-01,6.980000019073486,7.300000190734863,6.920000076293945,7.03000020980835,43600,0,0
2015-12-02,7.190000057220459,7.230000019073486,5.900000095367432,6.150000095367432,102000,0,0
2015-12-03,6.150000095367432,6.480000019073486,6.099999904632568,6.340000152587891,35400,0,0
2015-12-04,6.170000076293945,6.5,5.599999904632568,5.880000114440918,117900,0,0
2015-12-07,5.900000095367432,6.079999923706055,5.0,5.690000057220459,72000,0,0
2015-12-08,5.440000057220459,5.679999828338623,5.309999942779541,5.650000095367432,42100,0,0
2015-12-09,5.630000114440918,6.309999942779541,5.53000020980835,6.03000020980835,43400,0,0
2015-12-10,6.111999988555908,6.111999988555908,5.710000038146973,5.980000019073486,30500,0,0
