Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-27,22.601972532307048,22.68383092045467,22.52011414415942,22.538305282592773,41900,0.0,0
2019-09-30,22.647449937265318,22.647449937265318,22.43825703773954,22.465543746948242,44500,0.0,0
2019-10-01,22.583779835840765,22.592875404429943,22.47463474757293,22.48373031616211,25300,0.0,0
2019-10-02,22.46554155151509,22.46554155151509,22.283633644172326,22.31910514831543,149700,0.0,0
2019-10-03,22.32910838508972,22.447349038056444,22.192678330345426,22.283632278442383,50500,0.0,0
2019-10-04,22.26089532678782,22.329109490134684,22.174488291158497,22.238157272338867,78300,0.0,0
2019-10-07,22.247251333662085,22.28363360899415,22.129012408437607,22.274538040161133,40400,0.0,0
2019-10-08,22.26544234527105,22.4200635449522,22.26544234527105,22.36549186706543,24100,0.0,0
2019-10-09,22.410967799223513,22.437345468922366,22.37458725918703,22.392778396606445,7800,0.0,0
2019-10-10,22.420064122973,22.420064122973,22.247251781273462,22.374588012695312,25700,0.0,0
2019-10-11,22.35639652532062,22.40187263488769,22.15629921450217,22.401872634887695,30200,0.0,0
2019-10-14,22.320014551602068,22.374586226539332,22.24725000528269,22.283632278442383,10600,0.0,0
2019-10-15,22.283633381236776,22.283633381236776,22.1653944572208,22.238157272338867,12600,0.0,0
2019-10-16,22.229063019893054,22.25634799292654,22.14720463118769,22.209962844848633,20000,0.0,0
2019-10-17,22.156297859127257,22.222693946522842,21.98621437467508,22.129011154174805,41100,0.0,0
2019-10-18,22.164484744925502,22.183584919751446,22.065345990086435,22.101726531982422,16500,0.0,0
2019-10-21,22.119914834060886,22.174486507308774,22.05624759280465,22.147201538085938,21100,0.0,0
2019-10-22,22.165392674102637,22.165392674102637,22.101723698044186,22.147201538085938,6700,0.0,0
2019-10-23,22.12628474662585,22.147204729539883,22.00167909004019,22.07444190979004,16900,0.0,0
2019-10-24,22.092633180564544,22.119009117385787,21.965296944138863,21.983488082885742,7700,0.0,0
2019-10-25,21.98348680258289,22.056249618530273,21.965295664895446,22.056249618530273,7500,0.0,0
