Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-09-22,11.241424560546875,11.241424560546875,11.241424560546875,11.241424560546875,40000,0.0,0.0
2010-09-23,11.267464274882919,11.29350093327094,11.267464274882919,11.271803855895996,65200,0.0,0.0
2010-09-24,11.417174468832144,11.425853629621939,11.410665512084961,11.410665512084961,70400,0.0,0.0
2010-09-27,11.408495973254954,11.44538116455078,11.384628695268095,11.445381164550781,46800,0.0,0.0
2010-09-28,11.44538116455078,11.44538116455078,11.44538116455078,11.445381164550781,0,0.0,0.0
2010-09-29,11.432364100975978,11.456231382464788,11.432364100975978,11.4367036819458,86800,0.0,0.0
2010-09-30,11.493116415078035,11.493116415078035,11.371610641479492,11.371610641479492,38800,0.0,0.0
2010-10-01,11.371610641479492,11.371610641479492,11.371610641479492,11.371610641479492,0,0.0,0.0
2010-10-04,11.436702996300399,11.436702996300399,11.284820982223861,11.32387638092041,78400,0.0,0.0
2010-10-05,11.471418380737305,11.471418380737305,11.471418380737305,11.471418380737305,4000,0.0,0.0
2010-10-06,11.564717227887115,11.564717227887115,11.499625175450936,11.521322250366211,20000,0.0,0.0
2010-10-07,11.521323432061703,11.53000259399414,11.47358969681417,11.53000259399414,176000,0.0,0.0
2010-10-08,11.53868024235789,11.616791034122892,11.512643587666332,11.59726333618164,40800,0.0,0.0
2010-10-11,11.634148956337873,11.6558468591216,11.634148956337873,11.636319160461426,22400,0.0,0.0
2010-10-12,11.57990739595433,11.679716110229492,11.530003452661997,11.679716110229492,29200,0.0,0.0
2010-10-13,11.733958996523915,11.812068972412671,11.712261091257215,11.790371894836426,17200,0.0,0.0
2010-10-14,11.779525208939928,11.783864790675874,11.729621260512427,11.746978759765625,136000,0.0,0.0
2010-10-15,11.857632904401164,11.857632904401164,11.807728141415804,11.831595420837402,24400,0.0,0.0
2010-10-18,11.859803334613419,11.859803334613419,11.846784591674805,11.846784591674805,2000,0.0,0.0
2010-10-19,11.710087988477724,11.71442756815023,11.625468254089357,11.625468254089355,5200,0.0,0.0
2010-10-20,11.625468254089357,11.625468254089357,11.625468254089357,11.625468254089355,0,0.0,0.0
2010-10-21,11.848955590998349,11.848955590998349,11.79471206665039,11.79471206665039,1600,0.0,0.0
2010-10-22,11.89234566164299,11.894515037536621,11.89234566164299,11.894515037536621,42000,0.0,0.0
2010-10-25,11.985650964118465,12.000839086570766,11.942255973815918,11.942255973815918,18800,0.0,0.0
2010-10-26,11.888007668056828,11.968287829873223,11.853291855296474,11.963948249816895,406000,0.0,0.0
2010-10-27,11.883669786593964,11.933573722839355,11.859802506717825,11.933573722839355,258400,0.0,0.0
2010-10-28,11.92706871032715,11.92706871032715,11.92706871032715,11.927068710327148,4000,0.0,0.0
2010-10-29,11.96394814887768,11.966118352732666,11.929232336410221,11.948760032653809,31600,0.0,0.0
2010-11-01,11.985646642381868,11.985646642381868,11.953100204467773,11.953100204467773,5600,0.0,0.0
2010-11-02,12.0572495254785,12.074607849121094,12.0572495254785,12.074607849121094,3200,0.0,0.0
2010-11-03,12.026871747769817,12.070266723632812,12.026871747769817,12.070266723632812,8000,0.0,0.0
2010-11-04,12.317615509033203,12.317615509033203,12.317615509033203,12.317615509033203,4000,0.0,0.0
2010-11-05,12.356675546558085,12.361015128016513,12.321959722581191,12.330638885498047,30400,0.0,0.0
2010-11-08,12.302430673577387,12.356674194335938,12.302430673577387,12.356674194335938,24400,0.0,0.0
2010-11-09,12.40006566525952,12.423932112375253,12.280729291229825,12.287239074707031,17600,0.0,0.0
2010-11-10,12.31110773897862,12.34365334927701,12.252524647213159,12.319786071777344,49200,0.0,0.0
2010-11-11,12.24384587640044,12.293749809265137,12.19828152391837,12.293749809265137,11600,0.0,0.0
2010-11-12,12.24601425053518,12.261202366786211,12.094133088024869,12.135357856750488,6800,0.0,0.0
2010-11-15,12.159226681003275,12.163566261583206,12.120171283474264,12.13969898223877,7600,0.0,0.0
2010-11-16,12.029042585465556,12.044230704709202,11.866312026977539,11.866312026977539,10800,0.0,0.0
2010-11-17,11.918383800206064,11.953099612673523,11.918383800206064,11.948760032653809,157600,0.0,0.0
2010-11-18,12.087624025583175,12.170074395645686,12.081115068998608,12.126679420471191,28000,0.0,0.0
2010-11-19,12.163567184585473,12.174415723013333,12.157057399376416,12.161396980285645,4400,0.0,0.0
2010-11-22,12.165734030195683,12.200449842556697,12.08762324546084,12.185261726379395,39200,0.0,0.0
